title,company,location,date,url,department,workplace_type,description,requirements
Low Level Developer בחברת סטארט-אפ בתחום ה-Cyber התקפי,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/153842/,Software Development,Hybrid,"החברה מפתחת מוצרים בעולם הסייבר הנותנים מענה מודיעיני על מנת להילחם בטרור ובפשע מאורגן. החברה ממוקמת בתל אביב- קו רכבת קלה, משלבת מודל עבודה היברידי ומונה מאות עובדים. מהות התפקיד: שילוב מחקר ופיתוח Hands-on, חלק מליבת המוצר ועבודה על פתרונות חדשניים בקצה הטכנולוגיה- משלב המחקר ועד פיתוח מערכות Production. סטאק טכנולוגי: C/C++, Rust, Go, Linux.",- 4 שנות ניסיון פיתוח Low Level - ניסיון בפיתוח ב-C/C++/Rust - ניסיון בפיתוח מעל Linux - ניסיון בעבודה Reverse Engineering
Staff Data Engineer בחברת סטארט-אפ בתחום ה-Fintech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/data-engineer/153835/,Software Development,Hybrid,"החברה מפתחת פלטפורמה עבור פעילות שוק ההון. הטכנולוגיה שלהם מאפשרת לטריליוני דולרים להיות זמינים לפעילויות פיננסיות שונות אשר מאפשרות את צמיחתה של הכלכלה העולמית. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה מאות עובדים. מהות התפקיד: פוזיציה חדשה בחברה בדיווח ל-Senior Director Engineering. העבודה כוללת הקמה והובלה של Data Platform מאפס בסביבת AWS, כולל בניית Data Lake על AWS ושימוש ב-Snowflake. פיתוח Data Pipelines ו-Enterprise Integrations ממערכות כגון ERP, CRM ו-Finance Platforms. התפקיד כולל עבודה עם Python ו-SQL, אופטימיזציה של ביצועים ועלויות.",- 6 שנות ניסיון כ-Data Engineer - ניסיון בפיתוח ב-Python - ניסיון בפיתוח SQL - ניסיון בפיתוח Snowflake
Full Stack AI Engineer בסטארט־אפ בתחום Agentic AI Engineering,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153797/,Software Development,Hybrid,"החברה מפתחת פלטפורמה המאפשרת למפתחים להריץ במקביל עשרות משימות פיתוח דרך AI Agents, לבצע Orchestration של משימות לאורך ה-SDLC, ולספק ויזאביליות לביצוע והתקדמות פיתוח בקנה מידה ארגוני. החברה ממוקמת באזור השרון- קו רכבת ומשלבת מודל עבודה היברידי. מהות התפקיד: בניית יכולות Backend & AI מקצה לקצה במוצר, פיתוח Agentic Workflows, Orchestration של AI Agents, בניית מערכות AI מורכבות כוללות RAG AI Infrastructure & Pipelines קוד ב-Python על AWS, עבודה עצמאית ומלאה, הובלת הפיתוח בשיתוף הפאונדרים והלקוחות הראשונים.",- 3 שנות ניסיון כ-Full Stack/Backend/Software Engineer - שנתיים ניסיון בפיתוח ב-Python - ניסיון בפיתוח ב-React/Vue - ניסיון בפיתוח AI Agents/RAG/AI Agentic Workflow
Senior Software Engineer בחברת הייטק גלובלית בתחום ה-Fintech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/nodejs-developer/153800/,Software Development,Hybrid,"החברה מובילה גלובלית במניעת הונאות סחר מקוון, פתרון החברה מסייע לחברות גדולות לצמצם אירועי הונאה ושימוש לרעה בפלטפורמות. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה מאות עובדים. מהות התפקיד: פיתוח Backend, מערכת מורכבת, עבודה על System Design, תפקיד בעל השפעה במחלקת הפיתוח, יש תקנים על פי הניסיון, מרמת Senior ועד Staff. סטאק טכנולוגי: NodeJS, AWS, Redis, Elasticsearch.",- 5 שנות ניסיון בפיתוח Backend ב-NodeJS - ניסיון בפיתוח עם AWS - ניסיון מחברות SaaS
Senior Software Engineer- AI בחברת הייטק גלובלית בתחום ה-Fintech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153801/,Software Development,Hybrid,"החברה מובילה גלובלית במניעת הונאות סחר מקוון, פתרון החברה מסייע לחברות גדולות לצמצם אירועי הונאה ושימוש לרעה בפלטפורמות. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה מאות עובדים. מהות התפקיד: הזדמנות להיות בחזית מהפכת ה-AI ולסייע בעיצוב ובבניית פלטפורמת ה-AI של החברה. במסגרת התפקיד עבודת פיתוח תשתיות עבור Agents אינטראקטיביים ואוטונומיים, פיתוח מערכת מורכבת מבוסס AI, פיתוח ב-Python ושפות נוספות, בנייה ואופטימיזציה עם RAG, בעצם טרנספורמציה של המערכות הפנימיות ומעבר למערכות AI.","- 5 שנות ניסיון בפיתוח Backend - ניסיון בפיתוח ב-Python/GO/Node - היכרות עם כלי AI לפיתוח כמו Copilot, Cursor או כלים דומים - ניסיון בפיתוח עם Cloud"
Embedded Software Team Leader Linux בחברת הייטק אמריקאית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153809/,Software Development,Hybrid,"החברה מפתחת פתרונות חומרה-תוכנה באמצעות AI. החברה ממוקמת באזור השרון- קו רכבת, משלבת מודל עבודה היברידי ומונה מאות עובדים. מהות התפקיד: ניהול של צוות פיתוח המונה 3-4 עובדים בדיווח לראש קבוצה, פיתוח Embedded, Framework Linux, עבודה עם סנסורים ו-Compiler בשפת C++, Python, מימוש אלגוריתמים ועבודה על מערכות משולבות חומרה.",- 3 שנות ניסיון כ-Team Leader - ניסיון בפיתוח ב-C++/C - ניסיון בעבודת חומרה תוכנה - ניסיון בפיתוח Embedded
Kernel Developer בחברת סטארט-אפ ב-Stealth,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/153774/,Software Development,Hybrid,"החברה מפתחת מוצר AI לתעשיית הסמיקונדוקטור. בשל היותם ב-Stealth, מידע נוסף יינתן לאורך התהליך מולם. לחברה 2 סייטים: בתל אביב- קו רכבת ובאזור הצפון- קו רכבת. משלבים מודל עבודה היברידי ומונים עשרות עובדים. מהות התפקיד: פיתוח של Low-level Linux Kernels שמריצים אלגוריתמי Deep Learning על גבי AI Accelerators/GPUs עם דגש חזק על Performance ו-Ultra-low Latency. פיתוח ב-C++/C.",- 3 שנות ניסיון בפיתוח ב-C++/C - ניסיון בפיתוח מעל Linux Kernel - תואר טכנולוגי
Software Group Leader בחברת סטארט-אפ בתחום המחשוב הקוונטי,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153782/,Software Development,Hybrid,"החברה מפתחת טכנולוגיית מחשוב קוונטי בשיטת יונים כלואים ותוכנה קוונטית תואמת. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: הובלת תחום התוכנה בחברה, ניהול צוות של 8 מפתחים. אחריות על אסטרטגיית ופיתוח התוכנה בחברה, ארכיטקטורה ו-Best Practices תוך ראיה מערכתית של צרכי החברה ונדרשת יכולת שיתוף פעולה עם דיסציפלינות שונות כמו חומרה, מערכות, פיזיקה ואלגוריתמיקה. שילוב פיתוח Backend ב-Python על גבי Linux.",- שנתיים ניסיון כ-Team Leader - ניסיון בפיתוח ב-++C - ניסיון בפיתוח ב-Python - ניסיון מחברה מולטידסיפלנרית/חומרה תוכנה/צי'פים/קוונטום
Senior Software Engineer בחברת סטארט-אפ בתחום ה-Medical וביולוגיה,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/python-developer/153789/,Software Development,Hybrid,"החברה עוסקת פלטפורמה מבוססת בינה מלאכותית, פיזיקה ונתונים אבולוציוניים לתכנון ועיצוב חלבונים בהתאמה אישית. החברה ממוקמת בתל אביב- קו רכבת+ רכבת קלה, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: חלק מצוות הפיתוח המונה כיום 5 מפתחים, תחת המנהל צוות. כותבים ב-Python, AWS.",- 4 שנות ניסיון בפיתוח ב-Python - ניסיון בפיתוח עם Cloud - תואר טכנולוגי
Senior Full Stack Engineer בסטארט-אפ גלובאלי,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153772/,Software Development,Hybrid,"החברה מפתחת מוצר עבור מפתחים המבצע Debagging ב-Production בזמן אמת, לאחרונה השיקו Autonomous Debugger מבוסס AI. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: פיתוח Full Stack באופן שווה לצד ה-Backend ב-Java ו-React, עובדים בארכיטקטורת Microservices, סביבת AWS, Kubernetes.",- 5 שנות ניסיון בפיתוח Full Stack - ניסיון בפיתוח ב-Java/Scala - ניסיון בפיתוח ב-React - ניסיון מחברות הייטק
Software Lead בחברת סטארט-אפ בתחום ה-Medical Device ו-Digital Health,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/net-developer/153766/,Software Development,onsite,"החברה מפתחת סנסורים המיועדים להשתלה בבני אדם, ותפקידם לשלוח מידע מנוטר בזמן אמת למכשירים או לענן. החברה ממוקמת בתל אביב ומונה עשרות עובדים. עבודה מהמשרדים. מהות התפקיד: פיתוח והובלה של רכיבי תוכנה מקצה לקצה עבור מערכת Medical Device, כולל Design, כתיבת קוד ל-Production ב-C#/.NET Core (כ-70% מהתפקיד) וב-C++ (כ-20% מהתפקיד- כתיבת ספריות ותקשורת עם חומרה) והשאר ב-React. עבודה בסביבות Windows ו-Linux, עבודה בצוות קטן ובשיתוף פעולה עם צוות אלגוריתמים, חומרה ופיתוח תחת רגולציה רפואית. דיווח למנהלת הפיתוח.",- תואר ראשון מדעי - 5 שנות ניסיון בפיתוח ב-#C - ניסיון בפיתוח מעל Linux - ניסיון קודם בפיתוח ב-++C
Senior C++ Engineer בחברת הייטק,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/153752/,Software Development,Hybrid,"החברה מפתחת מערכות למסחר בבורסה, מתמחים בשוק ההון המקצועי בשני תחומים: מערכות מסחר בזמן אמת ובנפח הוראות מסחר גדול מאד בזמן קצר ומערכות ניהול סיכונים בזמן אמת וקרוב לזמן אמת, ברמת הבנק וברמת הרגולטור. החברה ממוקמת בתל אביב- קו רכבת+ רכבת קלה, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: פיתוח מערכת למסחר, מבוססת עננים פרטיים של הלקוחות, ריספונסיבית, מהירה המקבלת Data מהרבה מקורות ויודעת להציג אותו בצורה נקיה. פיתוח ב-C++ High Level & Low Level, עבודה עם Linux, Windows, ופרוטוקולי תקשורת. דיווח לראש צוות.",- 5 שנות ניסיון בפיתוח ב-++C - ניסיון בפיתוח מעל Linux - ניסיון עם פרוטוקולי תקשורת
Core Full Stack Engineer בחברת סטארט-אפ Saas בתחום התחבורה השיתופית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153769/,Software Development,Hybrid,"החברה מפתחת פלטפורמת ענן מבוססת AI המספקת פתרונות בתחום ה-Smart & Corporate Mobility לארגונים, ומספקים One-stop-shop ללקוחותיהם הכולל תכנוני נסיעה, הזמנות וכדומה. החברה מוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: חלק מצוות ה-Core של החברה. פיתוח מערכת Saas מקצה לקצה עם נטייה של כ-70% ל-Frontend, קוד ב-Vue.js, NodeJS, TypeScript כולל CI/CD, עבודה על AWS ופיתוח עם כלי AI כמו Claude Code ו-Cursor. דיווח לראשת הצוות.",- תואר ראשון מדעי או יוצא/ת יחידה צבאית טכנולוגית - 4 שנות ניסיון בפיתוח - ניסיון בפיתוח ב-React/Vue - ניסיון בפיתוח ב-NodeJS/Python/GO
Development Team Leader בחברת Cybersecurity גלובלית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153764/,Software Development,Hybrid,"החברה פיתחה מוצר AI וגם Data Analysis. חברה מציעה פתרון למניעה, גילוי ותגובה לאיומי ולמתקפות פישינג. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: הקמה של צוות חדש- אינטגרציה עם מערכות סייבר Security ו-Platform, החל מפיתוח דשבורדים, פיתוח api, הכל ב-High Scale, סקיורד, Microservices ו-Big Data, דיווח ל-Director R&D, פיתוח Backend ב-Python, סביבת AWS, SQL and NoSQL, Databases (PostgreSQL, Elasticsearch, Cassandra), Kubernetes, Microservices.",- שנתיים ניסיון בניהול - 8 שנות ניסיון בפיתוח - 5 שנות ניסיון בפיתוח Backend - ניסיון בפיתוח עם Cloud
Backend Developer בחברת Cybersecurity גלובלית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/python-developer/153760/,Software Development,Hybrid,"החברה פיתחה מוצר AI וגם Data Analysis. חברה מציעה פתרון למניעה, גילוי ותגובה לאיומי ולמתקפות פישינג. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: חלק מצוות של 6 עובדים, דיווח לראש צוות, פיתוח Backend ב-Python, Django, סביבת AWS, SQL and NoSQL Databases (PostgreSQL ו-Elasticsearch Cassandra).",- 7 שנות ניסיון בפיתוח Backend - 3 שנות ניסיון בפיתוח ב-Python - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח SQL/NoSQL/PostgreSQL/Redis
Senior Technical Leader בחברת הייטק בתחום השבבים,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153758/,Software Development,Hybrid,"החברה מובילה עולמית בפתרונות הנדסת חומרים המשמשים לייצור כמעט כל שבב ותצוגה מתקדמת בעולם. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה אלפי עובדים. מהות התפקיד: הובלה טכנית של צוות קטן המונה 3 מפתחים, כפיפות למנהל פיתוח, כ-50% Hands On. המערכת עליה עובדים מאפשרת תהליכי כיול אוטומטיים למערכות מדידה ובדיקה בתעשיית הסמיקונדקטור, תוך שילוב של Scientific Computing, עיבוד תמונה ומערכות מבוזרות. סטאק טכנולוגי: Python, Linux, Microservices.",- 8 שנות ניסיון בפיתוח Backend - 3 שנות ניסיון כ-Technical Leader - ניסיון בפיתוח ב-Python - תואר טכנולוגי
Software team lead בחברת סטארט-אפ בתחום Cybersecurity for AI Agents ו-LLM Systems,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153727/,Software Development,Hybrid,"החברה מפתחת פלטפורמת Runtime Security ייחודית להגנה על Autonomous AI Agents ו-Enterprise LLM Deployments. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה כ-10 עובדים. מהות התפקיד: הובלת צוות פיתוח של כ-6 מהנדסים, בארץ ובאירופה, כולל 25% Hands-On ודיווח ישיר למנכ""ל, קוד ב-Python & Java- חלוקה שווה. כולל פיתוח מערכות Backend, פיתוח AI Agent Platforms, כתיבת קוד ל-Production, תכנון ארכיטקטורה, APIs ו-Data Pipelines, עבודה Super AI Agent platform.",- שנת ניסיון כ-Team Lead - 5 שנות ניסיון בפיתוח ב-Java/Python - ניסיון בפיתוח עם AI/ML Stacks - ניסיון בפיתוח עם Cloud
Software Platform Engineer Team Lead בחברת סטארט-אפ ב-Stealth,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153720/,Software Development,Hybrid,"החברה מפתחת מוצר AI לתעשיית הסמיקונדוקטור. בשל היותם ב-Stealth, מידע נוסף יינתן לאורך התהליך מולם. לחברה 2 סייטים: בתל אביב- קו רכבת ובאזור הצפון- קו רכבת. משלבים מודל עבודה היברידי ומונים עשרות עובדים. מהות התפקיד: הובלת צוות תחת קבוצת ה-Platform, פיתוח פתרונות ענן סקיילביליים להאצת עומסי HPC ו-AI, תוך תכנון והטמעה של מערכות מבוזרות מורכבות בסביבת Linux. עבודה עם Python, Kubernetes, GitHub Actions, AWS, כלי Observability וכדומה.",- שנתיים ניסיון כ-Platform/Infra Team Lead - ניסיון בפיתוח ב-Python/GO/RUST - ניסיון בפיתוח מעל Linux - ניסיון בעבודה עם Kubernetes
Senior Full-Stack Engineer בחברת סטארט-אפ בתחום Sales intelligence,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153751/,Software Development,onsite,"החברה פיתחה מערכת קונטקסטואלית שממירה כמויות עצומות של מידע פתוח מפורומים, בלוגים, רשתות וקהילות מפתחים, לתובנות פעולה מדויקות. הפלטורמה תוכננה באופן ייחודי לספק אינטליגנציה ברמת פירוט גבוהה. החברה ממוקמת בתל אביב- קו רכבת ומונה עשרות עובדים. עבודה מהמשרדים. מהות התפקיד: חלק מצוות של 4 מפתחים וראש צוות. פיתוח Full Stack 50/50. הפיתוח ב-Python בשילוב React, עבודה עם AWS, Microservices ו-Data Bases.",- 6 שנות ניסיון בפיתוח Full-Stack - שנת ניסיון בפיתוח ב-Python - 4 שנות ניסיון בפיתוח ב-React - ניסיון בפיתוח עם Cloud
Backend Software Engineer בחברת סטארט-אפ בתחום ה-Storage,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153743/,Software Development,Hybrid,"החברה פיתחה מוצר המציע פתרונות שמאפשרים ללקוח חסכון של 50% בעלויות האחסון שלהם בענן. עובדים מול ארגוני Enterprise כרגע. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: עבודה בצוות של 5 מפתחים וראש צוות. פיתוח Backend ב-GO בעיקר ובעוד שפות, פיתוח ורסטילי, עבודה בסביבת AWS+ ארכיטקטורת Microservices.",- 6 שנות ניסיון בפיתוח Backend - ניסיון בעבודה עם Microservices Architecture - ניסיון בפיתוח עם Cloud
Senior Backend Software Engineer בחברת סטארט-אפ פורצת דרך,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153747/,Software Development,Hybrid,"החברה מפתחת טכנולוגיה מבוססת AI להגנה של Web3 בזמן אמת. מדובר במערכת יחידה מסוגה שפועלת על רשת ה-Ethereum ורשתות נוספות, מנתחת כמויות Data עצומות ומגנה מפני תקיפות בזמן אמת בעולמות ב-Blockchain ו-Web3. החברה ממוקמת באזור השרון- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: פיתוח Backend, מפתחים ב-Python, עבודה עם AWS, PostgreSQL, Redis, Lambda.",- 5 שנות ניסיון בפיתוח Backend - ניסיון בפיתוח ב-Python - תואר טכנולוגי - ניסיון מחברות הייטק בתחומים כמו סייבר/AI
Senior Backend Developer בחברת סטארט-אפ העוסקת בתחום הפרסום,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153733/,Software Development,Hybrid,"החברה מפתחת פלטפורמת בדיקות שנועדה למדוד את האפקטיביות האמיתית של תקציבי הפרסום. החברה ממוקמת באזור מרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה כ-20 עובדים. מהות התפקיד: הצטרפות לצוות שמונה 5 מפתחים, כותבים ב-Python, עובדים בסטאק טכנולוגי של AWS, Argo, Kubernetes, Spark ועוד.",- 6 שנות ניסיון בפיתוח ב-Python
Senior Full Stack Engineer בחברת סטארט-אפ ישראלית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153749/,Software Development,Hybrid,"החברה פיתחה טכנולוגיה שמאפשרת ניטור המסייע לצוותי ה-Data לוודא שהמודלים שהם בנו עובדים כמו שצריך. הפלטפורמה מאפשרת לחברות לשפר את הביצועים של מודלי ה-AI שלהם בעד 30%, תוך כדי צמצום משמעותי של העבודה הנדרשת ממדעני הנתונים. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה מאות עובדים בעולם. מהות התפקיד: כפיפות ל-CTO, הצטרפות לצוות של Senior Full Stack, פיתוח ב-Python וב-React, שימוש ב-Typescript, כ-60% פיתוח לצד ה-Frontend ב-React ו-40% לצד ה-Backend ב-Python. Stack טכנולוגי: Python, NextJS, TypeScript, React, PostgreSQL, Vector Database, BigQuery, Kubernetes, GCP, Kafka, Microservices.",- תואר טכנולוגי או יוצאי יחידה טכנולוגית עם ניסיון באזרחות - 3 שנות ניסיון בפיתוח Full Stack - ניסיון בפיתוח ב-React - ניסיון בפיתוח ב-Python
Senior BI Data Engineer בחברת סטארט-אפ בתחום ה-Data,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/data-engineer/153744/,Software Development,Hybrid,"החברה מפתחת פלטפורמה מבוססת ענן, המאפשרת לאנשי שיווק ומכירות בכל העולם לשתף מידע עסקי ולספק תובנות על לקוחות היעד שלהם. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה מאות עובדים. מהות התפקיד: חלק מצוות חזק, עבודה עם SQL, Python, Airflow, Snowflake, Databricks, Large-scale GenAI, Kafka.",- 6 שנות ניסיון בפיתוח - ניסיון ב-BI/Data Engineering - ניסיון מחברות מוצר - ניסיון בפיתוח SQL
Frontend developer בחברה גלובלית בתחום ה-AI,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/frontend-developer/153974/,Software Development,Remote,"חברה גלובלית בתחום ה-AI, בצמיחה משמעותית, אשר מפתחת פלטפורמת Revenue Intelligence מבוססת AI, לניתוח אינטראקציות מכירה, המספקת תובנות לשיפור ביצועי מכירות, חיזוי הכנסות וניהול עסקאות. למוצר אלפי לקוחות, ביניהם חברות מובילות בעולם. החברה מונה אלפי עובדים עובדים ברחבי העולם (מרביתם בישראל), ממוקמת ברמת גן (סמוך לרכבת והרכבת הקלה) ועובדת במודל היברידי (יומיים מהבית). מהות התפקיד: פיתוח לצד ה- Client כחלק מצוות פיתוח, הובלה של תחום ה-UI, עבודה על פיצ'רים חדשים כחלק ממוצר אסטרטגי, קבלת החלטות ארכיטקטורה בצד ה-Frontend, עבודה שוטפת מול צוותי Product ו-Design עבודה בסביבת Production מורכבת ובסקייל גבוה.",- 6 שנות ניסיון בפיתוח Frontend - 4 שנות ניסיון פיתוח ב-React - ניסיון בעבודה מול צוותי Product ו-Design
Mid Backend Engineer בחברת סטארט-אפ בתחום Construction Tech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153220/,Software Development,Remote,"החברה פיתחה מערכת מבוססת טכנולוגיות AI מתקדמות לבדיקת התשתיות והשרטוטים של אדריכלים לפני פרויקטי בניה משמעותיים, ובכך מצליחה לחסוך המון כסף וזמן. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל היברידי של 3 ימי עבודה מהבית ומונה מאות עובדים בעולם. מהות התפקיד: חלק מצוות, פיתוח Backend ב-Python+ GO, סביבת AWS, Docker, Kubernetes, PostgreSQL, MongoDB, RabbitMQ, Kafka, Machine Learning Frameworks.",- 3 שנות ניסיון בפיתוח Backend - ניסיון בפיתוח ב-GO/Python - תואר טכנולוגי - ניסיון בפיתוח עם Cloud
Senior Frontend Engineer-Core Team בחברת סטארט-אפ בתחום ה-AI,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/frontend-developer/153731/,Software Development,Hybrid,"החברה מפתחת מערכת שעוזרת לחברות לבדוק, להגן ולשפר AI Agents בצורה מהירה ומסודרת, ממש כמו תהליך CI/CD. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה כ-10 עובדים. מהות התפקיד: פונקציה ראשונה, כחלק מצוות ה-Core, בדיווח ל-VP. פיתוח והובלה של חוויית ה-Frontend למוצר AI, תוך תכנון ומימוש ממשקים מורכבים עבור Enterprise Workflows כולל Agentic Chat Interfaces, מערכות Experimentation ו-Observability עבור AI Agents ו-Analytics Dashboards. קוד ב-React ו-TypeScript, בניית Design Systems ורכיבי UI Reusable ותרגום יכולות מתקדמות בעולם AI לחוויות משתמש.",- 5 שנות ניסיון בפיתוח Frontend ב-Production - 4 שנות ניסיון בפיתוח ב-ReactJS ו-TypeScript - ניסיון עם Modern Frontend Architecture
Software Team Lead בחברת סטארט-אפ בתחום Cybersecurity for AI Agents ו-LLM Systems,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153726/,Software Development,Hybrid,"החברה מפתחת פלטפורמת Runtime Security ייחודית להגנה על Autonomous AI Agents ו-Enterprise LLM Deployments. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה כ-10 עובדים. מהות התפקיד: הובלת צוות פיתוח של כ-6 מהנדסים, בארץ ובאירופה, כולל 25% Hands-On ודיווח ישיר למנכ""ל, קוד ב-Python & Java- חלוקה שווה. כולל פיתוח מערכות Backend, פיתוח AI Agent Platforms, כתיבת קוד ל-Production, תכנון ארכיטקטורה, APIs ו-Data pPipelines, עבודה Super AI Agent platform.",- שנת ניסיון כ-Team Lead - 5 שנות ניסיון בפיתוח ב-Java/Python - ניסיון בפיתוח עם AI/ML Stacks - ניסיון בפיתוח עם Cloud
Software Platform Engineer Team Lead בחברת סטארט-אפ ב-Stealth,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153719/,Software Development,Hybrid,"החברה מפתחת מוצר AI לתעשיית הסמיקונדוקטור. בשל היותם ב-Stealth, מידע נוסף יינתן לאורך התהליך מולם. לחברה 2 סייטים: בתל אביב- קו רכבת ובאזור הצפון- קו רכבת. משלבים מודל עבודה היברידי ומונים עשרות עובדים. מהות התפקיד: הובלת צוות תחת קבוצת ה-Platform, פיתוח פתרונות ענן סקיילביליים להאצת עומסי HPC ו-AI, תוך תכנון והטמעה של מערכות מבוזרות מורכבות בסביבת Linux. עבודה עם Python, Kubernetes, GitHub Actions, AWS, כלי Observability וכדומה.",- שנתיים ניסיון כ-Platform/Infra Team Lead - ניסיון בפיתוח ב-Python/GO/RUST - ניסיון בפיתוח מעל Linux - ניסיון בעבודה עם Kubernetes
Staff Backend Engineer בחברת סטארט-אפ בתחום AI EdTech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/software/python-developer/153704/,Software Development,Hybrid,"החברה מפתחת אפליקציית AI ללימודי אנגלית למתקדמים המבוססת על טכנולוגיות LLM ו-Real-time Conversational Engine. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: הובלת פיתוח בכיר ב-Python, דיווח ל-VP R&D, הובלה טכנית וארכיטקטונית של צוות המורכב ממפתחי Backend Mid-level, פיתוח מוצר B2C, מבוסס AI, LLM ו-AWS, אפליקציה עם Asynchronous Real-time Services וקוד ב-Production. פיתוח עם דגש על יעילות- Low Latency ו-High Responsiveness, אינטגרציה עם LLM/AI Pipelines.",- 7 שנות ניסיון בפיתוח - 3 שנות ניסיון בפיתוח ב-Python - ניסיון מחברות סטארט אפ - ניסיון בפיתוח עם AWS/GCP
